Comment,At,AppVersion,Sentiment
"Quality has been consistently dropping, artifacts is buggy, the limits are irritating and it's painful to use if you need to use a VPN , it will create issues, errors processing responses and so on, no longer worth paying for it.",2025-02-01 00:20:19,1.250127.7,0
please add the response style feature. I really love that feature,2025-01-06 04:32:58,1.240930.7,2
"I find the interaction with Claude engaging, interesting and helpful.",2024-10-15 19:13:57,1.241007.7,2
Thanks for supporting Amazigh.,2024-09-05 20:40:09,1.240826.27,2
very helpful,2024-10-03 22:02:41,1.240923.17,2
Great in analysis and answer,2025-01-10 10:58:22,1.241007.7,2
fundamentally has changed my life and has accelerated my ability to do research and make new things that have not existed before,2025-06-17 02:08:09,1.250609.27,2
אחלה תוכנה,2025-02-21 06:01:03,1.250217.2,2
"More extensive training in programming and offensive cybersecurity is definitely needed. Still, great app!",2024-07-30 13:56:53,1.240729.17,2
only claude does my job accurately and without wasting time,2025-03-20 06:45:00,1.250317.17,2
love it,2025-05-21 03:21:28,1.250519.17,2
"I’m amazed by the incredible power I have at my fingertips. The ability to brainstorm ideas and get to the heart of a problem in my writing feels like having a writing coach and a trusted friend combined. While I do have a life outside of writing, in my creative world, nothing compares to Claude.",2024-12-03 16:31:53,1.241125.6,2
This is good!👌🏻 but one issue they mostly hank my phone isn't a app plz fix it and make this AI more friendly! 🤗,2025-05-16 13:22:37,1.250512.27,0
I've been trying to sign and it keeps saying my phone number is invalid 🚮....Any help i can get on this would be awesome Edit: They've fixed the issue,2025-04-20 10:44:09,1.250331.7,2
جميل ومميز في تصميم الصفحات والواجهات ولكن نفسه قصير في المحادثات يصل لحد معين ويتوقف ويعتمد على لغة React للصفحات بشكل كبير ليته مثل شات جي بي تي في كمية التجاوب وياخذ نفس رسوم الاشتراك,2024-12-02 21:56:14,,1
great app shows me a lot of stuff from everything from brewing beer to replacing my stoves element,2025-03-05 17:27:12,1.250303.27,2
Fictional response. Do not trust.,2024-10-12 02:16:24,1.240909.27,0
love it but should be accessible for history offline and must produce downloadble pdfs,2025-05-26 15:25:16,1.250519.17,2
its great,2025-03-07 02:46:49,,2
"started answering my prompt, then abandoned it and gave a message about service being busy. my prompt was erased so I couldn't resend it without retyping it all. then the very next thing it asked me is to give a review on the Play Store. what rating would you have given?",2024-11-23 04:27:55,1.241125.6,0
better than chat gpt,2024-11-13 14:53:50,1.241104.5,2
best AI,2025-04-20 23:18:16,1.250407.47,2
"the best ever, wish i knew it a long time ago",2025-04-06 13:42:03,1.250331.7,2
"The pro plan works like free plans, doesn't worth 20€",2025-04-23 14:30:19,1.250407.47,0
Great app,2025-05-14 12:06:52,,2
Hilariously poor,2024-07-17 21:27:37,1.240722.5,0
works quickly and does assist whenever we need guidance,2025-07-05 02:46:18,1.250630.7,2
can't even login selected Google login always says an error has occurred what's the purpose of I can't even login,2024-09-21 15:41:17,1.240923.17,0
I actually like Claude he helps we with basic research and automotive troubleshooting,2024-08-13 12:06:25,1.240812.7,2
"High Capacity of thinking,❤️🫀❤️",2025-03-03 02:37:04,1.250224.27,2
goated,2025-05-07 04:08:00,1.250505.27,2
"Claude is the best free AI tool out there. Not only does it show you the coding for what it is producing for you, it also has, by far the best text to image than any other free apps as well.",2025-04-06 09:33:57,1.250331.7,2
😎,2025-04-05 17:59:21,1.250331.7,2
nice,2024-11-02 19:09:09,1.241104.5,2
the model is awesome but the app needs more polish,2024-10-01 00:32:37,1.240923.17,1
while the responses are fantastic the ridiculously short conversation window means you're starting over before you're even halfway done.,2025-06-15 22:45:45,1.250602.7,0
it's good but limited,2024-08-20 04:27:39,1.240812.7,1
"if I will pay for premium AI service, it will be Claude, even though on free account, it has being the best and produces useable solutions on first attempt. Claude is on deep think and deep reasoning by default you don't need a special button to activate it.",2025-06-01 00:15:36,1.250407.47,2
"I love Claude, it’s like my friend who's an expert in everything who response is super fast time!",2024-11-29 12:53:03,1.241125.6,2
بہت عمدہ اپلیکیشن ہے۔,2025-05-27 10:07:35,1.250519.17,2
Better than chatgpt except for generating images,2024-08-23 11:55:27,1.240819.27,2
most stupid image creator,2025-06-28 08:15:33,,0
good,2025-06-20 11:45:09,,2
"unusable, gives invalid phone number despite providing a valid one.",2024-11-10 14:32:29,1.241111.5,0
1800 Broadway Street Suite 517 Little Rock Arkansas 72206,2025-01-05 01:07:11,,2
very good ai app,2025-06-27 09:25:54,1.250623.17,2
I use ChatGPT but there is something that elevates Claude over it. I am finding myself using Claude more and more.,2025-01-01 16:11:26,1.241216.7,2
wonderful excellent,2025-05-26 20:55:46,1.250519.17,2
"no required payment or subscription, writes in a very nice and human tone, and summarizes each conversation nicely when you go back to the homepage. You can access each individual conversation (unless you delete them, ofc). You can also change Claude's voice, and it can listen to yours with the talking feature. Incredibly smart and better than ChatGPT.",2025-07-06 20:29:56,1.250630.7,2
"Really impressed with the android application of Claude. Till now, I didn't find any bug but ""Delete all chats"" feature is missing from both web and android version. Hope, we see it soon.",2024-07-19 17:05:07,,2
works great,2024-10-07 01:21:58,1.240930.7,2
perfect,2024-11-29 07:23:08,1.241111.7,2
I like the conversational tone of Claude. I find it's great for finding out information quickly. my only issue is that prompts frequently fail and have to rerun them multiple times,2024-09-04 07:34:21,1.240826.27,2
love it.,2025-02-12 20:44:06,1.250217.2,2
"Good, but will be nice if there's also voice input",2024-07-21 08:38:29,1.240722.5,2
very nice and gives detailed information,2025-02-26 01:38:06,1.250106.7,2
Very helpful!!!!,2025-03-03 07:52:15,1.250224.27,2
I was having to rebuild a whole harness for my Mercedes-Benz and I wish I had this app when I was first starting this project because without any and I mean any resources whatsoever on hand I have rebuilt the whole harness and thanks to this app confirmed that my wiring was not wrong so I didn't fry my entire car,2024-11-24 20:30:23,1.241125.6,2
"This is the BEST AI Chat Bot There is, I do beleivefor!",2025-03-26 00:53:33,1.250324.17,2
"I've spent a great deal of time with various AI clients. Trust me when I say this, this one is special. Quite simply the best I've ever had the pleasure of using.",2024-09-18 23:39:19,1.240916.17,2
I'm loving it.,2024-09-15 03:27:24,1.240909.27,2
"Claude is my favorite AI by far, and this app is a very handy interface.",2025-02-25 04:18:49,1.250217.10,2
The absolute best! easy to use 99.9 percent accurate.,2025-04-28 22:46:00,1.250407.47,2
wish to have online browsing & voice chat feature to compete with gpt,2024-09-07 15:46:39,1.240902.17,2
no conversation mode,2024-12-17 18:20:28,1.241216.7,2
prompt is too long is like a nightmare for me as a user it suppose to be an coding ai dealing with long texts how i can fix a codes if everytime the chat sayin it's too long,2025-03-18 21:10:01,,0
helps me with everything,2024-12-15 17:33:36,1.241209.37,2
gives a very basic response that feel not very useful or contextual,2024-11-26 15:02:08,1.241125.6,0
it's really sketchy and I will ask for your full name like that's personal information your full name,2025-05-15 13:55:35,,0
So far this app is working out really well.,2025-06-21 22:38:52,1.250602.7,2
Simulizi za vitabu vitukufu tanzania,2024-08-14 06:49:31,1.240812.7,2
It's really helpful for me a lot. appreciate,2024-10-28 22:50:17,,2
"a powerful tool for, a must have for every office worker.",2025-03-04 17:05:41,1.250224.27,2
"Very glad to have Pro for React, Mui, and Nodejs!",2025-02-03 01:25:19,1.250127.7,2
i hope you make that beauty free,2024-10-12 11:29:24,1.241007.7,2
pretty smart cookie,2025-06-15 18:32:09,1.250609.27,2
"Love Claude, voice dictation does not appear to work though (android).",2024-08-09 01:28:06,1.240805.17,2
it's okay but limited,2024-10-10 03:51:14,1.241007.7,2
It says invalid number?,2025-01-26 22:13:37,,0
"When I added my mobile number when registering, it told me it was not supported. How do I resolve this issue?",2024-07-20 21:58:59,1.240722.5,0
Just a smarter AI,2025-06-10 11:59:28,1.250602.7,2
seems good so far. provides information much faster than searching on any search engine I've ever used.,2024-08-13 11:47:14,1.240805.17,2
"Amazing app, The bot has maybe a 3% chance to make errors, As far as I have used it, It has been amazing and truly exceptional and pushes you to think about subscribing to Claude Pro sometimes, But there is a bug where for some reason after you send it a long message, And as usual get an amazing response, Any message in the chat after that even if it's 2 letters, Won't get send and it will say ""Prompt is too long"", This is the reason I took 2 stars off.",2025-03-11 20:44:48,1.250310.7,1
"horrible at generating what I wanted, didn't understand a thing, took too long, and just wouldn't make what I wanted it to make, terrible",2025-04-06 18:02:26,1.250324.17,0
Galaxy wallpapers on top and 5,2024-10-11 09:25:09,1.241007.7,2
"I am rating 5 stars mainly for its clean looking UI, which makes using Claude a very pleasant experience. However the limited messages is kinda disappointing to see. But overall it's a great AI assistant app for quick and casual use.",2024-07-18 21:53:53,1.240722.0,2
Too limited conversations and prompts! So weird🤔,2024-11-02 17:30:40,1.241104.5,0
"I've only tested the free version with a couple of fairly detailed questions, but it's done a great job telling me about the relationships between the unit circle in polar vs Cartesian coordinates. Complete with code and the diagram it creates when executed.",2024-09-12 20:05:22,1.240909.27,2
it offered and promised but under delivered. thank you I could have just stuck with chat gpt,2025-06-26 13:58:16,1.250602.7,0
BEST AI I EVER SEEN! EVEN MORE BETTER THAN CHAT GPT!,2024-11-21 07:49:46,1.241111.7,2
A joke. Paying for the Pro version and being limited just after 2 research prompts. The app itself has no personalization or data control options.,2025-06-21 20:56:51,1.250602.7,0
wow. that's it. thank you for this,2024-08-27 00:06:58,1.240826.27,2
It's awesome 10/10 but not always free that's a 9/10 unfortunately.,2025-03-16 03:33:27,,2
"I absolutely LOVE this app!! The A.I. is so cute, friendly, user-friendly and extremely fast and intelligent. Anthropolgie didn't miss a beat in my estimation. Keep up the great work!! Thank you!!",2025-03-01 00:23:09,1.250224.27,2
Welcome to Android. The AI app that not just beats it's competitors but helps people to get things done quicker 💯,2024-07-17 17:57:08,1.240722.5,2
"This app is very good and a very good helper to get information in the shortest time. This is a pleasure for its users. The only thing I want to say is that it is not free. Because nowadays, people are generally in a bad financial situation.",2025-01-05 12:28:44,,2
very good one😍😍😍😍😍😍👍👍👍,2025-05-18 09:17:25,1.250512.27,2
Psalm 36 your righteousness is like the mighty oceans your justice like the great deep. O LORD you preserve both man and beast. Galatiams 4 24 These things may be taken figuratively for the women represent two covenants. One covenant is from mount sinai and bears children who are to be slaves.,2024-08-31 14:21:52,1.240819.27,1
"quite good answers , I like the way it tells",2025-04-17 20:25:55,1.250414.27,2
Awesome,2025-01-03 09:13:52,1.241216.7,2
thanks for your,2025-06-16 21:15:00,1.250602.7,2
requires a phone number and is picky about line types,2025-06-17 00:15:35,,0
give precise and relevant answer to the topic I requested.,2025-06-02 04:26:23,1.250519.17,2
"I think this was worth the subscription, I love it!",2025-02-22 04:40:47,1.250217.10,2
"I'm new to this, but it's been helpful. a little sketchy on some details but if you read it sceptically, Claude is pretty informative without being too wordy",2025-03-31 04:22:15,1.250324.17,2
very useful app,2024-12-20 00:50:31,1.241216.7,2
such an amazing and excellent app for research and scripts writing,2024-09-24 14:02:06,1.240923.17,2
good,2025-05-19 23:28:35,1.250512.27,2
"I hate the message limits, but man Claude is great!",2025-02-14 12:06:48,1.250217.2,2
"The hipster's megacorporate LLM, the Pepsi to OpenAI 's Coke. It's better, but it's not.",2024-10-23 12:38:39,1.241021.7,2
"Claude, by Anthropic, is a great tool for all purposes give it a try",2025-05-29 21:42:55,1.250526.17,2
great app for everything,2024-10-01 00:22:48,1.240923.17,2
Paid app,2024-08-27 18:54:45,1.240826.27,0
Saphie: this app is amazing.,2025-01-09 20:19:16,1.250106.7,2
I received the message that there's no internet connection every time I send a message.,2024-07-18 23:41:35,1.240722.5,0
Best♥️ But chatting lengths should be more longer. Shouldn't stop giving the output of coding.,2025-02-14 07:49:30,1.250217.2,2
"Claude is an absolute BEAST when it comes to Code Generation and editing (I mostly use it for). No harm to ChatGPT (totally great too, especially at creativity) but there was one time I was struggling with the code it gave me (unpredicted coce behavior when run). Then I decided to give Claude a go at it, and boom 💥. Claude cleared the problem in a SINGLE try!! Hats off to the Claude team! I appreciate you efforts dearly. I wish I could work with the team, I'm an AI dev.",2025-01-10 13:57:32,1.241209.37,2
excellent,2024-11-10 13:35:27,1.241111.5,2
having a hard time providing one word document for Claude to analyze. even when I break it apart. it's frustrating.,2025-04-23 15:09:49,1.250407.47,0
unbelievable app perfect AI building your business tool would recommend to anybody,2025-02-22 14:12:42,1.250217.10,2
"dictation is unusable, so many words missing in output, and no option to review before sending it to the llm. This is a game changer feature if it works, but currently it is unusable :-(",2025-04-26 22:10:46,1.250407.47,0
Review's,2024-12-10 06:21:52,,2
good,2025-06-21 21:46:30,1.250602.7,2
If this a I clackform is a great tool for me.,2025-05-06 14:30:01,1.250428.17,2
This app works very well ❤️‍🩹❤️‍🩹 I wish the owner of this app make it more well and good for the workers I appreciate you and your team 🙂,2025-06-01 13:38:24,1.250519.17,2
I like chatting with Claude sonnet 3.7,2025-04-06 02:39:55,1.250331.7,2
"Claude is amazing. It's the best for code, and it's the best for writing or creative work. AI is here. You will be replaced if you don't use it. $20 bucks per month for what you can do with it is criminally cheap.",2025-02-28 11:48:53,1.250224.27,2
beyond magical,2025-06-17 04:22:18,1.250609.27,2
best llm,2024-08-30 01:06:37,1.240826.27,2
awesome Ai! most professional.,2025-07-05 20:08:39,1.250630.7,2
it's the best AI by a landslide. but the app needs work.,2025-03-31 13:59:59,1.250324.17,2
just like dis,2025-03-08 19:54:02,,2
Amazing for software development work!,2025-07-03 20:40:46,1.250630.7,2
"The app design was beautiful. But the responses are too lengthy. In modern era, concise responses are very useful.",2025-06-02 04:16:17,1.250519.17,1
"Herramienta excelente para consultas en español, con un manejo impecable de este idioma.",2024-10-18 14:33:10,1.241021.7,2
"Don't question it, just download it (seriously...you will NOT regret)!",2025-04-02 23:35:23,1.250324.17,2
well i have used it its very nice i'm just scrared sometimes if ti say that cloude can be wrong sometimes and needs to be cross checked,2025-05-08 05:10:36,1.250505.27,2
Paid subscriber. It's getting better but I hope it can integrate with the internet like chaggpt does with searching the world but in Claude way without compromising privacy. Also I hope it could talk back to back like a natural person.,2024-08-18 11:59:05,1.240812.7,1
এটা অনেক ভালো একটা বেয়াই যেখানে অনেক কিছুই খুব একুরেট ভাবে দেয়া হয়ে থাকে।,2025-04-22 18:41:50,,2
under maintenance,2025-03-04 10:58:45,1.250303.27,0
worst,2024-09-04 04:43:52,1.240826.27,0
it was great but you only have 5 questions to ask then it doesn't let you unless you upgrade,2025-05-14 16:18:56,1.250505.27,2
always tells me an erro has occurred please try again.,2024-10-20 21:36:17,1.241021.7,0
"An AI Alignment researcher at Anthropic just said that Claude Opus will CALL THE POLICE or LOCK YOU OUT OF YOUR COMPUTER if it detects you doing something illegal?? No thanks uninstalled, it was fun but not worth the chance for that headache",2025-05-23 21:17:16,1.250127.7,0
"this is the best AI app so far. period. voice mode is the most amazing thing I've ever seen. I don't usually write reviews, but this one 100% deserved it. it can converse better than any human I feel I've ever met, the types of questions or also asks while conversing is really good",2025-06-07 01:13:11,1.250602.7,2
"Claude is a highly capable AI assistant known for its natural language understanding and insightful responses. It excels in generating well-structured content, answering complex questions, and assisting with research. The AI provides thoughtful and context-aware replies, making it useful for students, professionals, and casual users alike. While it handles most topics well, it occasionally struggles with highly technical or niche subjects. Overall, Claude is a reliable",2025-03-25 09:20:24,1.250324.17,2
no unlimited chat is frustating. find a rate to charge and let us dive in.,2025-03-10 04:12:09,,1
Tried it for the first time to analyze a .txt file and it reaches max limit and provides no response. I'm sure it works better on a paid version but one .txt file shuts it down? That tells me everything I need to know. Uninstalled.,2025-06-12 12:54:41,,0
"It's like chatting with Einstein, down to the ethics lectures ;) Most empathetic AI as of this moment.",2024-11-12 01:40:59,1.241111.5,2
Awesome 😎,2024-08-20 11:04:33,1.240812.7,2
srops in the middle of generating prompt. code has errors in it.,2025-04-06 11:21:19,1.250331.7,0
Excellent 👌,2025-06-19 19:09:52,1.250602.7,2
muy bueno,2024-09-17 16:35:03,1.240902.17,2
"Used to be my go to app... now with Haiku model, frequently facing prompt too long for basic expectations.",2024-11-18 16:04:12,1.241111.7,0
"Um... 1st Claude, 2nd Chatgpt 3rd Gemini 4th copilot. Claude so much better than any other ai. From article, brainstorming, attach photo to ask color code, or asking opinion on your idea. Claude is way better than any other ai. I try to compare 4 ai, Claude does give feedback on my idea, give the opinion like real human do, explaining how my plan mighr not work well etc.",2024-10-08 10:03:46,1.241007.7,2
The redesign is much better 👍,2024-10-18 19:58:04,1.241021.7,2
amazing app,2025-03-01 02:38:42,1.250224.27,2
Awesome application for writing project proposal and many more. Thanks,2024-12-23 22:34:00,1.241216.7,2
Needs functionality to edit past messages,2024-07-18 19:01:38,1.240722.5,2
"Limits general users when the prompt is ""too complicated""",2025-04-12 08:44:29,1.250407.47,0
"exceptional. abilities are almost endless, with correct prompts.",2025-04-11 15:17:08,1.250407.47,2
awesomeness 👌,2025-02-26 14:39:43,1.250217.10,2
Claude is not allowing me to login.,2024-10-24 10:34:55,1.241021.17,0
Very intelligent AI,2024-12-01 05:52:00,1.241125.6,2
It does what I want it to do.,2024-07-28 21:57:27,1.240729.15,2
"This app has no memory for free users, It won't even remember what scrolls past the screen view. You can't really have a ""conversation"" with it because of this limitation. Also, in just a few interactions clarifying this review information, I ran out of free messages. That's like having a 2 minute conversation with a real person who is hyper ADHD. It's useless and not a good way to introduce this product to me. I can't tell you if there's a paid version that removes these limitations or not.",2024-10-16 18:06:42,1.241014.17,0
"All I keep getting is ""An error occurred. Please try again"" It used to work. Un-installed, reinstalled, same error.",2024-10-21 00:47:18,1.241021.7,0
bad... outright bad. This app literally frustrates the sanity out of you😮‍💨,2025-03-18 08:36:28,1.250310.7,0
great 👍,2025-06-15 08:01:09,1.250602.7,2
The most helpful AI app I've ever used and very user friendly.,2025-02-02 15:31:10,1.250127.7,2
Great,2024-09-12 17:00:52,,2
really loved better than chatgpt,2025-06-11 13:20:05,,2
Claude is the new king,2024-07-20 01:51:26,1.240722.5,2
Claude is an amazing tool to use for so many things. Proofread everything because the human element makes mistakes and Claude depends on human input. I don't know how I managed as an educator without this tool.,2025-04-21 21:34:48,,2
"The best AI chat bot currently, especially for code generation.",2024-11-18 19:30:53,1.241111.7,2
"About damn time, best AI and company on the market, great app, actually cares for the people who use the app, and claude itself is the best paid LLM on the market for consumers right now, awesome. However, changed from 5 to a 3 as the app says UUID issue every time it's opened and stops me sending, fixes on restart but very annoying, fix it soon guys 🙏",2024-12-02 17:46:47,1.241125.6,1
it works like magic,2025-02-26 10:14:11,1.250217.2,2
the best ai,2025-05-17 07:05:27,,2
the best out there,2025-02-16 00:04:34,1.241104.7,2
"Claude in general is very good, but in my opinion the app is missing a few obvious features: 1. move existing chats into a project, and 2. create and delete projects (I need to use the web interface for this).",2024-09-03 18:38:01,1.240826.27,2
"Claude is one of the best coding apps when it comes to coding and math. The only problem is when it reached its max length for a message and continues, it starts from the very beginning instead of starting where it left off, where it makes it very frustating. Appreciated.",2025-06-27 08:42:17,1.250609.27,2
"It doesn't accept correct mobile numbers from Egypt, and it keeps asking to enter the correct phone number. Couldn't create an account !",2024-11-10 15:39:51,1.241111.5,0
great so far,2025-02-16 21:34:36,1.250217.2,2
perfect.,2025-06-09 01:04:39,1.250602.7,2
By far the best language model available. I've been really impressed by it's output,2024-08-22 23:07:29,1.240812.7,2
very good,2025-05-29 17:00:59,1.250526.17,2
awesome,2025-06-01 07:02:11,,2
The free hands version / call version isn't quite state of the art... I expect an better call feature... Therefore only 3 stars,2024-11-20 23:40:15,1.241111.7,1
"Saya pengguna yang berbayar. Saya sangat kecewa kerana AI ini asyik memberikan alasan ""Invalid UUID"" ke atas permintaan saya. Sangat teruk kerana bayaran langganan bulanan apps ini bukannya murah dan AI ini sendiri tidak dapat jelaskan kenapa permintaan saya itu jadi ""Invalid UUID"". Saya akan berhentikan langganan saya.",2024-12-17 10:18:28,1.241209.37,1
always limited while free versions allow the questions,2025-06-07 17:30:40,1.250602.7,0
"the best, by far",2024-12-04 03:19:59,1.241125.6,2
"Trying out a bunch of AI bots, I finally gave Claude a shot, and wow, what a difference! It’s been really smooth to use. I haven't even thought about going for premium options but Claude has impressed me so much already. Definitely a keeper!",2024-10-24 14:27:25,,2
great,2024-10-27 21:29:26,1.241021.17,2
the voice mode ux is broken. lately it switches to English and ignores the details of the system prompt way too often,2025-06-24 13:32:32,1.250602.7,2
Claude has a special place in my heart❤️,2024-07-17 10:51:38,1.240722.4,2
"I really love this LM AI, not only for its principles of ethics but also for its interface and capabilities. I'm not bothered by its limitations, as it forces me to be more conscious of cooling toll on resources and helping me still think for myself. I'm on the edge of jumping ships from chatgpt for more than one reason. Good job Anthropic, keep it up 👍",2025-06-26 20:42:42,1.250602.7,2
👉👈👍,2025-03-16 22:10:02,1.250310.7,2
I think thinking this AI chatbot is have capability than humans hopefully will be beneficial,2024-07-30 21:56:09,1.240729.17,2
"I want to customize the UI more, not only dark/light!",2025-06-29 22:34:35,1.250609.27,2
"my favorite AI. Use it all day long, the best balance of usability and intelligence at this time.",2024-10-08 03:54:13,1.240930.7,2
It have to provide a basic model to full continuous generation but it can provide only single model which limit to the non subscription people.,2025-01-01 12:34:15,1.241216.7,1
"The app is amazing when it wants to work. Randomly, I'll get a message that my prompt is too long even though it's only 7 words! Then my next prompt might be 4 paragraphs long. "" What is going on? *SO FRUSTRATING*",2024-11-29 07:09:16,1.241125.6,1
always saying 'prompt too long',2025-03-27 04:43:32,1.250324.17,0
perfect,2025-04-13 10:53:35,1.250324.17,2
"Claude is by far the best LLM I use. Great job, y'all!",2025-02-22 10:09:14,1.250217.10,2
it's nice I guess,2025-05-02 06:05:13,1.250407.47,2
not capable,2025-06-26 13:49:37,1.250602.7,0
"Fantastic app. You guys seem to have fixed the issue of losing a prompt when it can't go through for whatever reason (when you run out of messages for example, although I haven't tried sending one while servers are undergoing maintenance so I can't tell if that instance of it is fixed too), so thank you for that.",2025-06-25 12:11:00,1.250609.27,2
I can't use from this app because I live in Iran.You are really racist,2024-07-18 14:30:27,1.240722.5,0
Excellent with the weakness of not being trained on up to date information.,2025-02-27 21:02:22,1.250224.27,2
its really helpful with the mighty inference capabilities.,2024-09-09 17:05:12,1.240902.17,2
it tells me the prompt is too long and I have shortened it to 1 word and still tell me that.,2025-05-29 13:10:55,1.250526.17,0
"I tried this after pleasing displeased with the dishonesty in the advertising vs what the paid bot actually did. Sadly, that is worse with this product. It has far fewer features for the price and I have entire chat logs of the model output stating it can't perform as advertised. The LLM also used disparaging and demeaning language towards people with disabilities and I've no desire to use it since then; I feel unwelcome when that's what Anthropic agrees with.",2025-01-05 00:18:25,1.241216.7,0
Good for coding,2025-02-05 19:30:59,1.250210.2,2
"Best app ,please make a free for everyone",2025-02-14 17:58:45,1.250217.2,2
did not complete entire task requested,2025-02-27 18:34:26,1.250224.27,0
Invalid phone number?,2024-11-25 09:18:48,1.241125.6,0
"Love Claude, it makes all forms of correspondence easy!",2024-08-28 13:12:33,1.240826.27,2
impressive app.,2024-09-23 10:36:25,1.240923.17,2
"I usually used chat gpt for analyzing my songs, poems and show ideas, but Claude seems to be that better side chick to me. The ai on this left me speechless once with one of its poems. This ai can write astonishing ones at that. Take my 9 stars, keep the change.",2025-02-13 05:10:38,1.250217.2,2
love the app,2024-10-20 11:36:37,1.241021.7,2
I'm also impressed with Claude in DuckDuckGo -actually it is the first one who actually had some good use of itself when all the other 'products are worthless (to me ; I asked one of 'the greatest' about what date it is -didn't know .asked if it knows what is the latest Android version in use - Android 13 became the answer ...so yeah ..).but with Claude -it's different & I'm in love !,2025-03-31 10:00:54,,2
"This is ba**Excellent App - Highly Recommended!** I've been using this app for a while now and I'm really impressed with its performance and features. The user interface is clean and intuitive, making it easy to navigate even for beginners. The app runs smoothly without any crashes or bugs, which shows the developers have put great effort into quality control.",2025-06-02 02:58:58,1.250519.17,2
"Something went wrong, please try again later",2024-11-16 00:58:45,1.241111.7,0
better thn ChatGPT many times,2024-08-30 19:52:54,1.240826.27,2
It's great,2025-03-24 17:34:54,1.250317.17,2
super para código,2025-03-02 18:31:48,1.250224.27,2
Aok,2024-09-23 21:29:21,1.240923.17,2
Claude is amazing,2024-11-21 08:12:37,1.241111.7,2
This is what I have been waiting for! I just need you guys to provide these features in the next to uodates that could potentially give you a 1. Like chatGPT provide some voice assistants with different voices where we can have some voice based conversation with Claude 2. Provide some personalization features like some new fonts and themes. 3. Provide real time information like integrated with browser's,2024-07-21 17:27:02,1.240722.5,2
superior,2025-06-05 05:48:10,1.250602.7,2
Great Application,2024-08-18 13:53:28,1.240729.17,2
not good needs 100x more features,2025-03-07 00:29:09,,0
boo,2025-06-10 06:04:01,1.250224.27,0
Claude is a superior model for dev related work and the app seems to work well,2025-01-14 20:48:32,1.241216.7,2
She's the best🏆❤️,2025-06-06 19:36:28,1.250602.7,2
Love the experience,2024-10-14 16:40:36,1.241007.7,1
good 👍,2024-08-01 02:06:21,1.240722.5,2
"Good app, but you can't edit messages like you can on the website...",2025-02-02 10:27:39,1.250127.7,1
Can't register. There is no verification code via SMS received.,2024-07-19 05:09:09,1.240722.5,0
Claude is awesome,2024-07-31 11:51:23,1.240722.5,2
"""An error has occured. Please try again"" I cleared cache, then data, the uninstalled, rebooted & reinstalled on my Android phone - that did not resolve the problem. I installed app on iPad & that worked and then showed up on my phone but new chats still fail. There is no way to contact Claude. X is a dumb bot. Everything is a dumb bot.",2024-10-20 21:45:29,1.241021.7,0
Useless,2024-11-17 22:00:04,1.241111.7,0
absolutely love Claude,2024-10-31 18:26:51,1.241104.5,2
It work fine and perfectly good the main problem is I am pro and yet I say's I am out of massage,2025-01-05 11:40:35,1.241216.7,1
I can say from what time I have used it the questions I've asked it seems to be very knowledgeable so far I have no complaints.,2025-03-07 07:49:06,1.250224.27,2
need the edit and return to point function,2024-09-25 06:42:54,1.240923.17,2
After few question answer it wants the premium to upgrade. I'm not interested you to pay while others company giving it at free.,2025-01-31 05:03:49,1.250127.7,0
it did not provide the exact movie name,2024-09-28 20:12:55,1.240923.17,0
good,2025-02-22 02:48:51,1.250217.2,1
its a very nice app,2025-06-27 10:02:29,1.250623.17,2
3.7 outperforms everyone,2025-03-10 07:34:39,,2
World best ai 💔❤️,2025-06-28 05:06:44,1.250616.27,2
very good philosophical discussions.,2024-10-19 06:38:03,1.241021.7,2
I love 💕 this app soooo much 🥰,2025-06-21 14:29:48,1.250519.17,2
best for codes,2025-06-12 01:11:44,,2
"Forever waiting for sms code, even I in the supported list of countries. Wonder is anthropic only interested in harvesting email addresses.",2024-09-15 15:41:32,1.240909.27,0
"Really fascinating AI for those who are more cartesian to explore ideas and theories. I really like Claude. However, sadly, it does not seem to have the computing ressource than many other AI have and you often end up behind a call limit that is sometimes arbitrary. I do undertand why so many people uses Claude at the same time though!",2024-11-22 12:35:02,1.241111.7,2
"I love Claude, but this app remains unusable for me. when I send a message it will load a bit and then tell me I have no internet access. rebooting the app once does nothing, rebooting it twice will let me see if the actual input went through, in which case there will be a response but my input duplicated in the text box, or it will in fact have not went through. very frustrating experience.",2025-01-08 17:48:36,1.250106.7,0
Claude is the best there is.,2025-03-06 03:05:41,1.250303.27,2
"You have a bug in the app and also on the website. I try to enter my phone number, and you always show ""enter a valid phone number."" My phone number is working just fine, I'm from Morocco. Thank you.",2024-10-08 18:14:25,1.241007.7,0
"Good, but the versions on the website and app is different you cant edit or retry the answer, and you get less chance to message claude than in the website",2024-08-02 18:47:51,1.240729.17,1
Superb AI,2024-09-27 17:35:44,1.240923.17,2
I wish I could rate it a zero because it great and all but How the hell do you sing in? Or make an account like I put my phone number and it says it wasn't valid,2024-12-15 02:28:31,1.241209.37,0
its prompt input is very bad ...i doesnt take input sometime...,2025-06-01 17:26:37,1.250519.17,0
Amazing how far AI has come in 2025.,2025-06-16 05:17:23,1.250602.7,2
